trade_date,ic,rank_ic,abs_ic,p_value,n_samples,significant,cum_ic,cum_rank_ic
2024-02-22,-0.010240594952853406,-0.010240594952853406,0.010240594952853406,0.4707866700595732,4962,False,97.68084153166768,97.68084153166768
2024-02-23,0.05324172882349566,0.05324172882349566,0.05324172882349566,0.00017533026793616863,4962,True,97.73408326049118,97.73408326049118
2024-02-26,-0.2398349823169565,-0.2398349823169565,0.2398349823169565,6.731293543690869e-66,4965,True,97.49424827817423,97.49424827817423
2024-02-27,-0.10225582301591159,-0.10225582301591159,0.10225582301591159,5.028246992977307e-13,4968,True,97.39199245515832,97.39199245515832
2024-02-28,0.2477375558460994,0.2477375558460994,0.2477375558460994,2.2792460606277803e-70,4968,True,97.63973001100442,97.63973001100442
2024-02-29,0.09269046204482145,0.09269046204482145,0.09269046204482145,5.820152475577908e-11,4972,True,97.73242047304925,97.73242047304925
2024-03-01,-0.08144786091424619,-0.08144786091424619,0.08144786091424619,8.861344428988513e-09,4972,True,97.65097261213499,97.65097261213499
2024-03-04,0.1402862209790607,0.1402862209790607,0.1402862209790607,2.68891012486596e-23,4977,True,97.79125883311406,97.79125883311406
2024-03-05,0.23598644332122506,0.23598644332122506,0.23598644332122506,5.6518552024616504e-64,4979,True,98.02724527643528,98.02724527643528
2024-03-06,-0.06434122996783301,-0.06434122996783301,0.06434122996783301,5.517766714003187e-06,4980,True,97.96290404646744,97.96290404646744
2024-03-07,0.16210215643111484,0.16210215643111484,0.16210215643111484,1.1077408001017497e-30,4982,True,98.12500620289856,98.12500620289856
2024-03-08,0.1866021520138058,0.1866021520138058,0.1866021520138058,2.6505890407083853e-40,4986,True,98.31160835491237,98.31160835491237
2024-03-11,0.14486147943568253,0.14486147943568253,0.14486147943568253,8.43577992843982e-25,4988,True,98.45646983434804,98.45646983434804
2024-03-12,0.08302384950772174,0.08302384950772174,0.08302384950772174,4.2524789576270265e-09,4991,True,98.53949368385577,98.53949368385577
2024-03-13,-0.04002353637799065,-0.04002353637799065,0.04002353637799065,0.0046761611775009764,4993,True,98.49947014747778,98.49947014747778
2024-03-14,-0.07762622195631151,-0.07762622195631151,0.07762622195631151,3.972406909965979e-08,4993,True,98.42184392552147,98.42184392552147
2024-03-15,0.16689373311645017,0.16689373311645017,0.16689373311645017,1.6998498144469666e-32,4990,True,98.58873765863792,98.58873765863792
2024-03-18,0.10933254792866398,0.10933254792866398,0.10933254792866398,9.476769465678415e-15,4992,True,98.69807020656658,98.69807020656658
2024-03-19,0.10240286379760666,0.10240286379760666,0.10240286379760666,4.006330065376812e-13,4996,True,98.80047307036419,98.80047307036419
2024-03-20,0.060402833957631394,0.060402833957631394,0.060402833957631394,1.9351107964730995e-05,4996,True,98.86087590432182,98.86087590432182
2024-03-21,0.23531880570604927,0.23531880570604927,0.23531880570604927,7.763039509815063e-64,4997,True,99.09619471002786,99.09619471002786
2024-03-22,0.1372451070669766,0.1372451070669766,0.1372451070669766,1.8915215552968857e-22,4999,True,99.23343981709483,99.23343981709483
2024-03-25,0.13984853550782783,0.13984853550782783,0.13984853550782783,2.9560939378059326e-23,4999,True,99.37328835260266,99.37328835260266
2024-03-26,0.05017744172474523,0.05017744172474523,0.05017744172474523,0.00038554624124364476,5001,True,99.4234657943274,99.4234657943274
2024-03-27,0.12918465120290387,0.12918465120290387,0.12918465120290387,4.5337641984765394e-20,5004,True,99.5526504455303,99.5526504455303
